source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
NISCH,SPATA5L1,NISCH+ctrl,0.3072530320334354,0.41423368,No,167,11485,K562
NISCH,TFB1M,NISCH+ctrl,0.6036802921159103,0.15366983,No,167,11485,K562
NISCH,COPS7A,NISCH+ctrl,0.2445116650850254,0.121837616,No,167,11485,K562
DCTN1,FADS2,DCTN1+ctrl,0.0171751420387132,1.1654999,Yes,156,11485,K562
DCTN1,IL1B,DCTN1+ctrl,0.0127705688045082,0.5147469,Yes,156,11485,K562
DCTN1,GUF1,DCTN1+ctrl,0.0068632596418644,0.5962639,Yes,156,11485,K562
DCTN1,ACTR6,DCTN1+ctrl,0.8257348471538124,0.034115076,No,156,11485,K562
DCTN1,PSMC3,DCTN1+ctrl,0.0568141856271358,0.105147675,No,156,11485,K562
DCTN1,FLII,DCTN1+ctrl,0.7025464009748166,0.06192845,No,156,11485,K562
HNRNPH1,GABPB1-AS1,HNRNPH1+ctrl,3.156747527909047e-08,0.70835054,Yes,174,11485,K562
HNRNPH1,RELCH,HNRNPH1+ctrl,0.0215689407395059,0.52567697,Yes,174,11485,K562
HNRNPH1,SHISA4,HNRNPH1+ctrl,0.0353316126596714,0.55477405,Yes,174,11485,K562
HNRNPH1,EMC1,HNRNPH1+ctrl,0.6215603999108172,0.103886366,No,174,11485,K562
HNRNPH1,BPTF,HNRNPH1+ctrl,0.3447214955881125,0.07000184,No,174,11485,K562
HNRNPH1,UFD1,HNRNPH1+ctrl,8.575002515835241e-09,0.3645047,No,174,11485,K562
HSPA14,MVP,HSPA14+ctrl,0.0010594315647735,0.51144546,Yes,105,11485,K562
HSPA14,SYNC,HSPA14+ctrl,1.153253548129074e-06,0.7885852,Yes,105,11485,K562
HSPA14,MAVS,HSPA14+ctrl,0.000651803324702,0.6169431,Yes,105,11485,K562
HSPA14,NDUFAF5,HSPA14+ctrl,0.8696789849641315,-0.19632745,No,105,11485,K562
HSPA14,THRAP3,HSPA14+ctrl,0.0020011045280071,0.16856143,No,105,11485,K562
HSPA14,TXNL4B,HSPA14+ctrl,0.9343932009459875,-0.062333345,No,105,11485,K562
DHX9,NEU1,DHX9+ctrl,0.0331101707243826,0.6174753,Yes,89,11485,K562
DHX9,PRKAG1,DHX9+ctrl,0.0050708958823655,0.5298984,Yes,89,11485,K562
DHX9,NUPR1,DHX9+ctrl,1.6306950296002558e-06,0.7527238,Yes,89,11485,K562
DHX9,NUP50,DHX9+ctrl,0.458190365850566,0.15825891,No,89,11485,K562
DHX9,MAIP1,DHX9+ctrl,0.1287799753783612,0.42903113,No,89,11485,K562
DHX9,RPUSD2,DHX9+ctrl,0.6444770291339668,0.17824173,No,89,11485,K562
STXBP4,KRIT1,STXBP4+ctrl,0.0225500420514321,0.50959146,Yes,143,11485,K562
STXBP4,LGALS3BP,STXBP4+ctrl,0.0341979078917678,0.8524854,Yes,143,11485,K562
STXBP4,SLC16A1-AS1,STXBP4+ctrl,0.0147478211205393,0.50257814,Yes,143,11485,K562
STXBP4,ABHD2,STXBP4+ctrl,0.2953440745055943,0.21359527,No,143,11485,K562
STXBP4,HELZ,STXBP4+ctrl,0.6883229314677657,-0.05451095,No,143,11485,K562
STXBP4,TUBGCP2,STXBP4+ctrl,0.5973835973422297,0.024350166,No,143,11485,K562
CHMP5,GRINA,CHMP5+ctrl,0.0023693548779749,0.64081085,Yes,72,11485,K562
CHMP5,POMGNT1,CHMP5+ctrl,0.0098859823963798,0.541649,Yes,72,11485,K562
CHMP5,SOD2,CHMP5+ctrl,6.676566999464507e-13,1.4894695,Yes,72,11485,K562
CHMP5,GREM1,CHMP5+ctrl,0.962454423362932,-0.061666965,No,72,11485,K562
CHMP5,TASOR2,CHMP5+ctrl,0.9655611842885494,-0.071508884,No,72,11485,K562
CHMP5,LBH,CHMP5+ctrl,0.5230566322787535,0.2168405,No,72,11485,K562
SIRT7,HBP1,SIRT7+ctrl,0.0118960078188203,0.6799953,Yes,255,11485,K562
SIRT7,CLSTN2,SIRT7+ctrl,0.001542541274179,1.1494913,Yes,255,11485,K562
SIRT7,DNAJB4,SIRT7+ctrl,0.0009813391265501,0.6539278,Yes,255,11485,K562
SIRT7,NEMF,SIRT7+ctrl,0.7676208666119126,0.016782343,No,255,11485,K562
SIRT7,DHRSX,SIRT7+ctrl,0.5803031712776463,0.057602882,No,255,11485,K562
SIRT7,PFDN5,SIRT7+ctrl,0.0081510413364577,0.048323512,No,255,11485,K562
STRAP,KLF9,STRAP+ctrl,0.005306019527808,1.0012006,Yes,69,11485,K562
STRAP,MXD4,STRAP+ctrl,3.565882352623671e-08,0.9508216,Yes,69,11485,K562
STRAP,RARB,STRAP+ctrl,0.0004534286856947,0.8150543,Yes,69,11485,K562
STRAP,F3,STRAP+ctrl,0.7983200793211703,-0.009017691,No,69,11485,K562
STRAP,HOOK3,STRAP+ctrl,0.4776579396534909,0.1320743,No,69,11485,K562
STRAP,FBXL5,STRAP+ctrl,0.2310211358344664,0.41938758,No,69,11485,K562
HLA-C,FKBP5,HLA-C+ctrl,0.0385684675852912,0.54434335,Yes,67,11485,K562
HLA-C,PRTFDC1,HLA-C+ctrl,0.0403154954635554,0.8291155,Yes,67,11485,K562
HLA-C,SIPA1L1,HLA-C+ctrl,0.0496178302495849,0.59549403,Yes,67,11485,K562
HLA-C,SNRPC,HLA-C+ctrl,0.1419480235077495,0.15327214,No,67,11485,K562
HLA-C,HACD3,HLA-C+ctrl,0.1400039441156649,0.1749624,No,67,11485,K562
HLA-C,RCAN3,HLA-C+ctrl,0.7242545474092774,0.20061612,No,67,11485,K562
PRKRIP1,TSC1,PRKRIP1+ctrl,0.035355243370649,0.52962685,Yes,186,11485,K562
PRKRIP1,IFIT5,PRKRIP1+ctrl,0.040086691412362,0.5238323,Yes,186,11485,K562
PRKRIP1,SMPD1,PRKRIP1+ctrl,0.029464102673301,0.5379238,Yes,186,11485,K562
PRKRIP1,VAPA,PRKRIP1+ctrl,0.3731299198856317,0.049452677,No,186,11485,K562
PRKRIP1,TMEM63B,PRKRIP1+ctrl,0.1960753032734808,0.42114425,No,186,11485,K562
PRKRIP1,ZNF326,PRKRIP1+ctrl,0.9118029369932544,0.009367108,No,186,11485,K562
ZC3H4,AGPAT1,ZC3H4+ctrl,0.0271250762810686,0.5471095,Yes,71,11485,K562
ZC3H4,WBP1,ZC3H4+ctrl,0.0024659948557227,0.8494253,Yes,71,11485,K562
ZC3H4,ZCCHC24,ZC3H4+ctrl,0.0399578390573453,1.2596567,Yes,71,11485,K562
ZC3H4,IFFO2,ZC3H4+ctrl,0.5693810076725194,0.44820285,No,71,11485,K562
ZC3H4,PPARD,ZC3H4+ctrl,0.8703182553781827,0.11280322,No,71,11485,K562
ZC3H4,LAMTOR5,ZC3H4+ctrl,0.577606463973658,0.04803264,No,71,11485,K562
RPL41,ZNF639,RPL41+ctrl,0.0333683128389176,0.50636244,Yes,185,11485,K562
RPL41,ZNF33B,RPL41+ctrl,0.0370661085911405,0.71209407,Yes,185,11485,K562
RPL41,PIGG,RPL41+ctrl,0.0022065362510113,0.69645405,Yes,185,11485,K562
RPL41,GID8,RPL41+ctrl,0.872999856105886,0.07516265,No,185,11485,K562
RPL41,POGZ,RPL41+ctrl,0.9615761008609972,0.017680645,No,185,11485,K562
RPL41,ACO1,RPL41+ctrl,0.977483841984902,-0.01941353,No,185,11485,K562
ATP5PO,ADAM23,ATP5PO+ctrl,0.0196365947396548,0.6076715,Yes,139,11485,K562
ATP5PO,DENND5B,ATP5PO+ctrl,0.0122314120000882,0.70617175,Yes,139,11485,K562
ATP5PO,ARFGEF3,ATP5PO+ctrl,0.0458482203539154,0.54818463,Yes,139,11485,K562
ATP5PO,SNHG4,ATP5PO+ctrl,0.4673885212815465,0.11723566,No,139,11485,K562
ATP5PO,FAM98A,ATP5PO+ctrl,0.3093040377558916,0.12783039,No,139,11485,K562
ATP5PO,ANKRD13D,ATP5PO+ctrl,0.1922291076911426,0.2938609,No,139,11485,K562
SS18L2,MBTPS2,SS18L2+ctrl,0.0438304945753162,0.5335336,Yes,166,11485,K562
SS18L2,UTP25,SS18L2+ctrl,0.0382621892089829,0.56383204,Yes,166,11485,K562
SS18L2,CTDSP1,SS18L2+ctrl,0.0305552137690015,0.5462482,Yes,166,11485,K562
SS18L2,RPP38,SS18L2+ctrl,0.8813674382551769,0.21290803,No,166,11485,K562
SS18L2,ACTG1,SS18L2+ctrl,0.6907205856178738,0.0006349087,No,166,11485,K562
SS18L2,ABHD10,SS18L2+ctrl,0.811820619986694,-0.06730509,No,166,11485,K562
ANAPC13,DNAJC4,ANAPC13+ctrl,0.0006381111204875,0.83489454,Yes,116,11485,K562
ANAPC13,SNAP23,ANAPC13+ctrl,0.0057676660892949,0.69726205,Yes,116,11485,K562
ANAPC13,DHRSX,ANAPC13+ctrl,0.0042764649572563,0.57211614,Yes,116,11485,K562
ANAPC13,SNRNP35,ANAPC13+ctrl,0.9836164984990144,-0.0032020807,No,116,11485,K562
ANAPC13,SCAF8,ANAPC13+ctrl,0.5974757866350238,0.0872736,No,116,11485,K562
ANAPC13,EMC2,ANAPC13+ctrl,0.5293973226965729,0.12511373,No,116,11485,K562
BCR,ZDBF2,BCR+ctrl,0.0003658610336106,0.99576294,Yes,98,11485,K562
BCR,VGLL3,BCR+ctrl,0.0170285223184689,0.56170845,Yes,98,11485,K562
BCR,TNS1,BCR+ctrl,0.0119912277969061,0.7749057,Yes,98,11485,K562
BCR,RPL19,BCR+ctrl,0.1808225240049575,0.013549328,No,98,11485,K562
BCR,GBA,BCR+ctrl,0.9244332935205382,-0.016873598,No,98,11485,K562
BCR,TIMM29,BCR+ctrl,0.3838724738605886,0.18406463,No,98,11485,K562
PSMA3,DNAJB1,PSMA3+ctrl,6.26217266730892e-08,1.4312818,Yes,45,11485,K562
PSMA3,RSF1,PSMA3+ctrl,4.24647741579586e-10,0.9446661,Yes,45,11485,K562
PSMA3,ATP6V1A,PSMA3+ctrl,8.290675367887033e-15,1.8242677,Yes,45,11485,K562
PSMA3,MAP3K3,PSMA3+ctrl,0.6673129508453504,0.2974732,No,45,11485,K562
PSMA3,FAHD1,PSMA3+ctrl,0.3732909948939947,0.3098458,No,45,11485,K562
PSMA3,APLP1,PSMA3+ctrl,0.7682031611888053,0.28168035,No,45,11485,K562
NR2C2AP,ADAM19,NR2C2AP+ctrl,0.0064816779260008,1.0577271,Yes,23,11485,K562
NR2C2AP,TAGLN,NR2C2AP+ctrl,1.913330698592643e-06,0.5706048,Yes,23,11485,K562
NR2C2AP,SELENOM,NR2C2AP+ctrl,0.0157602895957455,0.8569359,Yes,23,11485,K562
NR2C2AP,SMAGP,NR2C2AP+ctrl,0.7501782256549454,0.05004835,No,23,11485,K562
NR2C2AP,FOCAD,NR2C2AP+ctrl,0.7075588505181216,0.41513538,No,23,11485,K562
NR2C2AP,TSKU,NR2C2AP+ctrl,0.9386784612732983,-0.7405257,No,23,11485,K562
CCDC84,MKRN1,CCDC84+ctrl,0.004030434227403,0.73934317,Yes,44,11485,K562
CCDC84,PRRC1,CCDC84+ctrl,0.0053706839864669,0.84891105,Yes,44,11485,K562
CCDC84,ZCCHC8,CCDC84+ctrl,6.386255308462292e-08,1.8343686,Yes,44,11485,K562
CCDC84,C2orf76,CCDC84+ctrl,0.5709277473833969,0.264709,No,44,11485,K562
CCDC84,PRKD2,CCDC84+ctrl,0.3003590096350117,0.5903218,No,44,11485,K562
CCDC84,MSANTD4,CCDC84+ctrl,0.4720365621757854,0.38785267,No,44,11485,K562
CHTOP,SNHG19,CHTOP+ctrl,3.4255833743737833e-10,0.7546382,Yes,147,11485,K562
CHTOP,MIR4458HG,CHTOP+ctrl,0.0061494832560726,1.124126,Yes,147,11485,K562
CHTOP,ACYP1,CHTOP+ctrl,0.0149713850508636,0.5068368,Yes,147,11485,K562
CHTOP,RAB4A,CHTOP+ctrl,0.845341780654159,-0.07590282,No,147,11485,K562
CHTOP,METTL2B,CHTOP+ctrl,0.5066597068088599,0.16965735,No,147,11485,K562
CHTOP,SRSF3,CHTOP+ctrl,0.8691616137236342,0.017573178,No,147,11485,K562
SHC1,LOXL1-AS1,SHC1+ctrl,0.0085418176178973,0.5895978,Yes,143,11485,K562
SHC1,GDF11,SHC1+ctrl,0.0363310142816424,0.6075494,Yes,143,11485,K562
SHC1,MIGA1,SHC1+ctrl,0.0144648800122689,0.5047648,Yes,143,11485,K562
SHC1,MAP4K5,SHC1+ctrl,0.2676368575736606,0.12072569,No,143,11485,K562
SHC1,PTRH1,SHC1+ctrl,0.3479370360369003,0.3266523,No,143,11485,K562
SHC1,ZNF205,SHC1+ctrl,0.9251209465138964,0.19318461,No,143,11485,K562
SLC2A8,TM7SF2,SLC2A8+ctrl,0.0012171578877633,2.1474047,Yes,53,11485,K562
SLC2A8,NREP,SLC2A8+ctrl,0.0055997396714882,0.7617851,Yes,53,11485,K562
SLC2A8,GSTM3,SLC2A8+ctrl,0.0007329878544857,0.9467317,Yes,53,11485,K562
SLC2A8,RAB1A,SLC2A8+ctrl,0.6714754255221123,-0.078510046,No,53,11485,K562
SLC2A8,VGLL3,SLC2A8+ctrl,0.2161290587304143,0.47297847,No,53,11485,K562
SLC2A8,SPACA9,SLC2A8+ctrl,0.9229975225708128,0.09120059,No,53,11485,K562
DSTYK,TGFBR3L,DSTYK+ctrl,0.0002168102315303,0.6324382,Yes,269,11485,K562
DSTYK,NSMF,DSTYK+ctrl,0.0156689595618403,0.53354263,Yes,269,11485,K562
DSTYK,KRT81,DSTYK+ctrl,0.0209719837088798,0.70417285,Yes,269,11485,K562
DSTYK,KIF1C,DSTYK+ctrl,0.7528855335929849,-0.0026847124,No,269,11485,K562
DSTYK,SDF2,DSTYK+ctrl,0.4580528032406068,0.0668869,No,269,11485,K562
DSTYK,SSPN,DSTYK+ctrl,0.864183146325858,-0.05946207,No,269,11485,K562
ORC6,MAN1B1,ORC6+ctrl,0.0316481949730362,0.6586406,Yes,37,11485,K562
ORC6,LTBP3,ORC6+ctrl,1.311426390303775e-06,1.0309856,Yes,37,11485,K562
ORC6,AMOTL1,ORC6+ctrl,0.0029871223749004,0.7871782,Yes,37,11485,K562
ORC6,P3H2,ORC6+ctrl,0.089663574894167,0.7492831,No,37,11485,K562
ORC6,CXXC5,ORC6+ctrl,0.8776429612253305,-0.0046634674,No,37,11485,K562
ORC6,CPSF4,ORC6+ctrl,0.7941416325149094,-0.10724282,No,37,11485,K562
CLTC,MEG3,CLTC+ctrl,5.9354658641538605e-09,0.67949706,Yes,50,11485,K562
CLTC,SLC6A8,CLTC+ctrl,0.0141625665982498,0.6943002,Yes,50,11485,K562
CLTC,GNPTAB,CLTC+ctrl,6.028315650732856e-05,0.7870598,Yes,50,11485,K562
CLTC,IRF2BP1,CLTC+ctrl,0.2911122976483092,0.6625135,No,50,11485,K562
CLTC,XPC,CLTC+ctrl,0.4638131997420852,0.25332248,No,50,11485,K562
CLTC,STXBP1,CLTC+ctrl,0.1251168995774264,0.68127584,No,50,11485,K562
HSCB,TP53INP1,HSCB+ctrl,4.074470273802259e-06,2.0371914,Yes,237,11485,K562
HSCB,SNHG14,HSCB+ctrl,1.3562289258239384e-05,0.65602314,Yes,237,11485,K562
HSCB,PIP5K1C,HSCB+ctrl,0.0123227755507675,0.693944,Yes,237,11485,K562
HSCB,EFL1,HSCB+ctrl,0.9501633032244998,-0.05908537,No,237,11485,K562
HSCB,TNS1,HSCB+ctrl,0.4038225855533295,0.16099143,No,237,11485,K562
HSCB,ATP5MPL,HSCB+ctrl,1.4364414383712684e-05,0.16950676,No,237,11485,K562
MRPS23,CPOX,MRPS23+ctrl,0.0214529742904105,0.5810821,Yes,102,11485,K562
MRPS23,MMP24OS,MRPS23+ctrl,0.0072307083550731,0.5465014,Yes,102,11485,K562
MRPS23,HBEGF,MRPS23+ctrl,0.0472540548255241,0.510877,Yes,102,11485,K562
MRPS23,ZNF143,MRPS23+ctrl,0.9283714390464296,0.03257394,No,102,11485,K562
MRPS23,FBXW5,MRPS23+ctrl,0.9016712834411912,0.030337095,No,102,11485,K562
MRPS23,MEA1,MRPS23+ctrl,0.8607516261625034,-0.027536094,No,102,11485,K562
PRPF3,BCL2L1,PRPF3+ctrl,1.5265163467951996e-16,1.1852508,Yes,113,11485,K562
PRPF3,PRCP,PRPF3+ctrl,0.0030780435267685,0.7095635,Yes,113,11485,K562
PRPF3,GRAMD1A,PRPF3+ctrl,3.733524035892968e-05,1.0851332,Yes,113,11485,K562
PRPF3,ORC4,PRPF3+ctrl,0.8047826462229883,-0.09981871,No,113,11485,K562
PRPF3,PPP2R3B,PRPF3+ctrl,0.3120721888408061,-0.58746386,No,113,11485,K562
PRPF3,MTRR,PRPF3+ctrl,0.8511110288033276,0.07225466,No,113,11485,K562
TM7SF2,FAN1,TM7SF2+ctrl,0.0179609614869409,0.796545,Yes,160,11485,K562
TM7SF2,PRIM2,TM7SF2+ctrl,0.0052645590942085,0.543913,Yes,160,11485,K562
TM7SF2,PRKACA,TM7SF2+ctrl,0.0173409212073491,0.51587176,Yes,160,11485,K562
TM7SF2,AASDHPPT,TM7SF2+ctrl,0.8299518615694691,0.025429487,No,160,11485,K562
TM7SF2,MPG,TM7SF2+ctrl,0.8687945983039952,-0.012122005,No,160,11485,K562
TM7SF2,SPEN,TM7SF2+ctrl,0.563049311464588,0.037095785,No,160,11485,K562
PPIL2,SMIM12,PPIL2+ctrl,0.0150048517919709,0.5445698,Yes,37,11485,K562
PPIL2,CDKN1A,PPIL2+ctrl,1.476544016156107e-09,1.6457379,Yes,37,11485,K562
PPIL2,FGF2,PPIL2+ctrl,0.000171068650726,0.6877039,Yes,37,11485,K562
PPIL2,IDI1,PPIL2+ctrl,0.5056617855071399,0.08441615,No,37,11485,K562
PPIL2,TUT4,PPIL2+ctrl,0.7156148221935558,-0.0048424006,No,37,11485,K562
PPIL2,POLR3D,PPIL2+ctrl,0.4963705054531312,0.16042078,No,37,11485,K562
TFRC,PLPP3,TFRC+ctrl,0.0203425496238088,0.7113981,Yes,315,11485,K562
TFRC,FST,TFRC+ctrl,0.0007383847951459,0.57015175,Yes,315,11485,K562
TFRC,PDE1C,TFRC+ctrl,0.0002495633510261,0.56916,Yes,315,11485,K562
TFRC,NAA30,TFRC+ctrl,0.0843744047984967,0.39250827,No,315,11485,K562
TFRC,PRADC1,TFRC+ctrl,0.6111916771927635,0.07576299,No,315,11485,K562
TFRC,RASSF7,TFRC+ctrl,0.4144863171258567,0.13105893,No,315,11485,K562
WDR26,ABCA1,WDR26+ctrl,0.0059609086010484,1.4548403,Yes,51,11485,K562
WDR26,BMP2,WDR26+ctrl,0.0005447957246803,2.55741,Yes,51,11485,K562
WDR26,LY6E,WDR26+ctrl,0.0147410704054922,0.6494514,Yes,51,11485,K562
WDR26,NCOR1,WDR26+ctrl,0.7860493948082444,0.061957806,No,51,11485,K562
WDR26,AAK1,WDR26+ctrl,0.205789004271597,0.31386966,No,51,11485,K562
WDR26,ODF2L,WDR26+ctrl,0.919325596322623,0.0428617,No,51,11485,K562
TAF13,CD68,TAF13+ctrl,3.3712702105766427e-14,1.1226695,Yes,186,11485,K562
TAF13,TMEM233,TAF13+ctrl,0.0061503729353044,0.74134445,Yes,186,11485,K562
TAF13,FANCL,TAF13+ctrl,0.012798341895054,0.7003337,Yes,186,11485,K562
TAF13,DPY19L4,TAF13+ctrl,0.8524010495132244,0.19912362,No,186,11485,K562
TAF13,GNG5,TAF13+ctrl,0.0098549122930277,0.06700885,No,186,11485,K562
TAF13,GNL3L,TAF13+ctrl,0.1258846337434496,0.33482206,No,186,11485,K562
XPO1,DNAJB4,XPO1+ctrl,3.9319650455078775e-06,1.8323097,Yes,46,11485,K562
XPO1,SPPL3,XPO1+ctrl,0.041680546999062,0.8427291,Yes,46,11485,K562
XPO1,RIT1,XPO1+ctrl,0.0480036024198721,0.7998227,Yes,46,11485,K562
XPO1,FRS2,XPO1+ctrl,0.233897687027647,0.8633189,No,46,11485,K562
XPO1,ARFGEF2,XPO1+ctrl,0.1418447459409171,0.507709,No,46,11485,K562
XPO1,ABLIM3,XPO1+ctrl,0.3614180392591817,0.49806535,No,46,11485,K562
MRPS35,DNAJC30,MRPS35+ctrl,0.0218099633853282,0.5624738,Yes,104,11485,K562
MRPS35,AP3M2,MRPS35+ctrl,0.0409774703388175,0.53373706,Yes,104,11485,K562
MRPS35,PIP4K2A,MRPS35+ctrl,0.0085132218544617,0.675691,Yes,104,11485,K562
MRPS35,ZBED1,MRPS35+ctrl,0.5233826886883293,0.14236736,No,104,11485,K562
MRPS35,NSMCE2,MRPS35+ctrl,0.7456862077143815,0.104361534,No,104,11485,K562
MRPS35,AHNAK2,MRPS35+ctrl,0.3064794711694181,0.13878936,No,104,11485,K562
GTF2F1,SIN3B,GTF2F1+ctrl,0.0348907779828671,1.2390472,Yes,39,11485,K562
GTF2F1,CYBRD1,GTF2F1+ctrl,0.0250147162019329,0.8121314,Yes,39,11485,K562
GTF2F1,VCPIP1,GTF2F1+ctrl,0.0103138744423369,1.2176114,Yes,39,11485,K562
GTF2F1,SYNGR2,GTF2F1+ctrl,0.2556371812639356,0.47840106,No,39,11485,K562
GTF2F1,FUCA2,GTF2F1+ctrl,0.0718730046632442,0.2622848,No,39,11485,K562
GTF2F1,EIF4EBP2,GTF2F1+ctrl,0.532954501870001,0.17385948,No,39,11485,K562
UFL1,CCBE1,UFL1+ctrl,2.1370269169634166e-05,0.51322895,Yes,115,11485,K562
UFL1,GOLT1B,UFL1+ctrl,4.186292254250803e-05,0.5304141,Yes,115,11485,K562
UFL1,ST7L,UFL1+ctrl,0.0054757011036452,0.9286995,Yes,115,11485,K562
UFL1,PI4K2A,UFL1+ctrl,0.5830056176771103,0.24706697,No,115,11485,K562
UFL1,CLTB,UFL1+ctrl,0.5631558728921189,0.06681836,No,115,11485,K562
UFL1,EVI5,UFL1+ctrl,0.4894357333801334,0.110408485,No,115,11485,K562
MCM6,VCPIP1,MCM6+ctrl,0.0002425013423868,0.85689497,Yes,125,11485,K562
MCM6,GOLGA2,MCM6+ctrl,2.89708757127804e-05,0.517625,Yes,125,11485,K562
MCM6,ERGIC1,MCM6+ctrl,2.849003137697358e-06,0.5190981,Yes,125,11485,K562
MCM6,ANKMY2,MCM6+ctrl,0.1679109486145544,0.21323156,No,125,11485,K562
MCM6,PARVA,MCM6+ctrl,0.0139716082421122,0.26009655,No,125,11485,K562
MCM6,SLC9A3R1,MCM6+ctrl,0.0033626263318887,0.3486607,No,125,11485,K562
RPAP2,YBX3,RPAP2+ctrl,0.0138389459426122,0.52797675,Yes,11,11485,K562
RPAP2,TWF1,RPAP2+ctrl,0.0468626325344802,0.5980403,Yes,11,11485,K562
RPAP2,TAGLN,RPAP2+ctrl,1.9713875736643733e-07,1.0361506,Yes,11,11485,K562
RPAP2,LTBR,RPAP2+ctrl,0.3537218719054822,0.4159062,No,11,11485,K562
RPAP2,PHF3,RPAP2+ctrl,0.9958661997305052,-0.017678618,No,11,11485,K562
RPAP2,TP53I3,RPAP2+ctrl,0.4947346387955997,0.6505091,No,11,11485,K562
RPA3,CES2,RPA3+ctrl,2.606672214704076e-13,1.768011,Yes,110,11485,K562
RPA3,PINK1,RPA3+ctrl,0.0001229389373695,0.67139375,Yes,110,11485,K562
RPA3,EDEM2,RPA3+ctrl,0.015919849971206,0.55071616,Yes,110,11485,K562
RPA3,BNIP2,RPA3+ctrl,0.3582383896718017,0.13850808,No,110,11485,K562
RPA3,UFC1,RPA3+ctrl,0.0116843330836212,0.24751294,No,110,11485,K562
RPA3,BTBD1,RPA3+ctrl,0.5021178997773581,0.050506115,No,110,11485,K562
POGLUT3,ULBP2,POGLUT3+ctrl,0.0316963281573891,0.6968119,Yes,784,11485,K562
POGLUT3,F2RL2,POGLUT3+ctrl,0.0383379798462005,0.51629996,Yes,784,11485,K562
POGLUT3,FAM214B,POGLUT3+ctrl,0.0036384120528094,0.5545511,Yes,784,11485,K562
POGLUT3,AP1B1,POGLUT3+ctrl,0.287776033913909,0.13875103,No,784,11485,K562
POGLUT3,PSMB7,POGLUT3+ctrl,0.1990788643909913,0.017167866,No,784,11485,K562
POGLUT3,MFSD5,POGLUT3+ctrl,0.9318010770536,0.06632042,No,784,11485,K562
POP4,ELL2,POP4+ctrl,0.0124913848973928,0.5370134,Yes,42,11485,K562
POP4,CDH10,POP4+ctrl,0.015505642402378,1.6953278,Yes,42,11485,K562
POP4,BLCAP,POP4+ctrl,0.0003951103633808,1.2056756,Yes,42,11485,K562
POP4,DESI2,POP4+ctrl,0.6541679630623842,0.09844661,No,42,11485,K562
POP4,NBR1,POP4+ctrl,0.3247667735215156,0.234483,No,42,11485,K562
POP4,PIK3CB,POP4+ctrl,0.3479341557810338,0.56691027,No,42,11485,K562
SYF2,IRS2,SYF2+ctrl,0.0099709140720309,0.95807004,Yes,66,11485,K562
SYF2,LMBRD1,SYF2+ctrl,0.0037673341327259,1.3281174,Yes,66,11485,K562
SYF2,PKIG,SYF2+ctrl,0.0146288429730526,0.6813284,Yes,66,11485,K562
SYF2,CDC40,SYF2+ctrl,0.2885211210220474,0.21356583,No,66,11485,K562
SYF2,APAF1,SYF2+ctrl,0.472984449396489,0.15217447,No,66,11485,K562
SYF2,BAIAP2,SYF2+ctrl,0.9101916058530124,-0.075149536,No,66,11485,K562
PSMB5,TIGAR,PSMB5+ctrl,0.0019522454431876,0.6931701,Yes,147,11485,K562
PSMB5,MKLN1,PSMB5+ctrl,0.017142081172426,0.56160676,Yes,147,11485,K562
PSMB5,C2orf49,PSMB5+ctrl,0.0246825418461608,0.745234,Yes,147,11485,K562
PSMB5,ZNF23,PSMB5+ctrl,0.6934356755497646,-0.2535677,No,147,11485,K562
PSMB5,CAMK2D,PSMB5+ctrl,0.0488969614125327,0.37341857,No,147,11485,K562
PSMB5,ALS2,PSMB5+ctrl,0.1963847685829016,0.59772325,No,147,11485,K562
HNRNPL,PDP1,HNRNPL+ctrl,0.0360263534433493,0.5490806,Yes,112,11485,K562
HNRNPL,GTF2H4,HNRNPL+ctrl,0.0060810527767131,0.8452685,Yes,112,11485,K562
HNRNPL,TP53TG1,HNRNPL+ctrl,0.0369264948749378,0.7395694,Yes,112,11485,K562
HNRNPL,ADCY6,HNRNPL+ctrl,0.2868092761622336,0.37815428,No,112,11485,K562
HNRNPL,DSTN,HNRNPL+ctrl,0.0668344544395621,0.054177642,No,112,11485,K562
HNRNPL,SMARCAL1,HNRNPL+ctrl,0.9230679797313976,-0.23964119,No,112,11485,K562
SNRPD3,CDKN1A,SNRPD3+ctrl,3.075976114018233e-12,1.7676458,Yes,40,11485,K562
SNRPD3,TUBE1,SNRPD3+ctrl,0.0238039705902,1.7571225,Yes,40,11485,K562
SNRPD3,WIPI2,SNRPD3+ctrl,0.0064041972263054,0.501192,Yes,40,11485,K562
SNRPD3,SNX30,SNRPD3+ctrl,0.5392847989312046,-1.2599998,No,40,11485,K562
SNRPD3,CCDC174,SNRPD3+ctrl,0.9987465424150438,0.15464616,No,40,11485,K562
SNRPD3,PRPSAP2,SNRPD3+ctrl,0.6339853479398256,0.3825488,No,40,11485,K562
DDX42,NUP153,DDX42+ctrl,0.0184466874486134,0.53838086,Yes,118,11485,K562
DDX42,CTSZ,DDX42+ctrl,0.0060467901386646,0.6064918,Yes,118,11485,K562
DDX42,PMEPA1,DDX42+ctrl,0.0115374487593588,0.6091362,Yes,118,11485,K562
DDX42,LARP4B,DDX42+ctrl,0.1767791379847035,0.26601434,No,118,11485,K562
DDX42,MRPS9,DDX42+ctrl,0.811020386888933,0.015033722,No,118,11485,K562
DDX42,LPAR1,DDX42+ctrl,0.4020133314077373,0.16975665,No,118,11485,K562
