source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
MCMBP,MBNL1-AS1,MCMBP+ctrl,0.551907093626542,0.6703751,No,88,11485,RPE1
MCMBP,TCF4,MCMBP+ctrl,0.4096077642886884,0.17713702,No,88,11485,RPE1
SRA1,CCNB2,SRA1+ctrl,0.00030666542054,-0.5248628,Yes,161,11485,RPE1
SRA1,AURKA,SRA1+ctrl,0.0040719243558064,-0.52334857,Yes,161,11485,RPE1
SRA1,RAD51AP1,SRA1+ctrl,0.0002106018899641,-0.8429402,Yes,161,11485,RPE1
SRA1,PIK3R3,SRA1+ctrl,0.4583581929690524,0.28156042,No,161,11485,RPE1
SRA1,MRAS,SRA1+ctrl,0.7745083374793797,0.021569252,No,161,11485,RPE1
SRA1,MRC2,SRA1+ctrl,0.8794531166409878,0.073621035,No,161,11485,RPE1
CPNE7,TANK,CPNE7+ctrl,1.2745115310003754e-09,-2.0290833,Yes,184,11485,RPE1
CPNE7,NCAPG2,CPNE7+ctrl,0.0020370070198127,-0.56884336,Yes,184,11485,RPE1
CPNE7,NCAPH,CPNE7+ctrl,0.0100982525196474,-0.6573832,Yes,184,11485,RPE1
CPNE7,RC3H1,CPNE7+ctrl,0.6426041640690097,0.18249989,No,184,11485,RPE1
CPNE7,CCDC186,CPNE7+ctrl,0.3175667410940893,0.19077528,No,184,11485,RPE1
CPNE7,UBN1,CPNE7+ctrl,0.1186335466556631,0.19541585,No,184,11485,RPE1
DDX17,SLC1A5,DDX17+ctrl,9.867425453568906e-05,0.5098587,Yes,154,11485,RPE1
DDX17,ARSJ,DDX17+ctrl,0.0002136607361899,0.6613827,Yes,154,11485,RPE1
DDX17,TMEM173,DDX17+ctrl,0.0003818903850143,-4.925556,Yes,154,11485,RPE1
DDX17,RPS6,DDX17+ctrl,0.0011759414957708,-0.026472688,No,154,11485,RPE1
DDX17,PLCE1,DDX17+ctrl,0.3742628777715571,-0.2538371,No,154,11485,RPE1
DDX17,TUBGCP4,DDX17+ctrl,0.2086237172830387,0.33550763,No,154,11485,RPE1
NPLOC4,HELLS,NPLOC4+ctrl,7.73214413004756e-17,-1.1182091,Yes,182,11485,RPE1
NPLOC4,ADAMTS6,NPLOC4+ctrl,3.4564355568223414e-05,0.6213231,Yes,182,11485,RPE1
NPLOC4,ETV6,NPLOC4+ctrl,0.0299098599879793,-1.0003963,Yes,182,11485,RPE1
NPLOC4,PTPN12,NPLOC4+ctrl,0.0740525497505908,-0.24500024,No,182,11485,RPE1
NPLOC4,PLS3,NPLOC4+ctrl,0.0001052635574771,-0.23050398,No,182,11485,RPE1
NPLOC4,PA2G4,NPLOC4+ctrl,4.612272662333218e-09,-0.19087476,No,182,11485,RPE1
PSMB2,MFSD1,PSMB2+ctrl,0.0001293521656301,1.495558,Yes,60,11485,RPE1
PSMB2,P3H3,PSMB2+ctrl,0.0024173952382098,-0.8613545,Yes,60,11485,RPE1
PSMB2,NOC4L,PSMB2+ctrl,0.0371218429463781,-1.250843,Yes,60,11485,RPE1
PSMB2,TPRA1,PSMB2+ctrl,0.561904751686691,0.3658948,No,60,11485,RPE1
PSMB2,CEP135,PSMB2+ctrl,0.057190270778984,-0.97062206,No,60,11485,RPE1
PSMB2,ADNP2,PSMB2+ctrl,0.4769106946973759,-0.38153458,No,60,11485,RPE1
PRDM10,SAE1,PRDM10+ctrl,0.0021648977903987,-0.6393413,Yes,54,11485,RPE1
PRDM10,SNHG5,PRDM10+ctrl,7.307003647061498e-10,0.8500613,Yes,54,11485,RPE1
PRDM10,SRXN1,PRDM10+ctrl,0.0130309682624128,-2.15549,Yes,54,11485,RPE1
PRDM10,PLK4,PRDM10+ctrl,0.558015188645353,-0.45653868,No,54,11485,RPE1
PRDM10,PXMP2,PRDM10+ctrl,0.3363604656945045,-0.2740569,No,54,11485,RPE1
PRDM10,SLC35E3,PRDM10+ctrl,0.8096697815995391,0.11568034,No,54,11485,RPE1
CKAP5,UBE2C,CKAP5+ctrl,3.324999956942001e-06,-1.3903985,Yes,83,11485,RPE1
CKAP5,HAUS1,CKAP5+ctrl,0.0058719623703962,-0.73826027,Yes,83,11485,RPE1
CKAP5,ZBTB20,CKAP5+ctrl,0.0089737202015585,0.5910821,Yes,83,11485,RPE1
CKAP5,BDH2,CKAP5+ctrl,0.6093306609148937,-0.11096406,No,83,11485,RPE1
CKAP5,KCTD3,CKAP5+ctrl,0.663637956190896,0.13366985,No,83,11485,RPE1
CKAP5,CLP1,CKAP5+ctrl,0.878391525003498,-0.3040371,No,83,11485,RPE1
KEAP1,RHBDD2,KEAP1+ctrl,0.0362406363569591,-0.95216274,Yes,163,11485,RPE1
KEAP1,AIFM2,KEAP1+ctrl,4.634582220994956e-06,0.82091045,Yes,163,11485,RPE1
KEAP1,AKR1B1,KEAP1+ctrl,6.309985805046553e-14,0.55401045,Yes,163,11485,RPE1
KEAP1,ATP6V0D1,KEAP1+ctrl,0.2798200796588802,0.11044568,No,163,11485,RPE1
KEAP1,CIZ1,KEAP1+ctrl,0.9640295212995168,-0.13101959,No,163,11485,RPE1
KEAP1,TMEM67,KEAP1+ctrl,0.7079250356964956,0.029564857,No,163,11485,RPE1
KDM6A,SPP1,KDM6A+ctrl,0.0199757311003698,-0.53598595,Yes,213,11485,RPE1
KDM6A,TYSND1,KDM6A+ctrl,0.0468439399347743,0.5425701,Yes,213,11485,RPE1
KDM6A,PLPP3,KDM6A+ctrl,0.0305199495142867,0.5293877,Yes,213,11485,RPE1
KDM6A,CAPRIN2,KDM6A+ctrl,0.8418837957354928,-0.006324172,No,213,11485,RPE1
KDM6A,POLD3,KDM6A+ctrl,0.9720349354075056,0.021119475,No,213,11485,RPE1
KDM6A,STK24,KDM6A+ctrl,0.7757261403081257,-0.04457462,No,213,11485,RPE1
MRPL20,TUBA1C,MRPL20+ctrl,7.016137077913555e-26,-0.6554599,Yes,104,11485,RPE1
MRPL20,MTRNR2L12,MRPL20+ctrl,2.7433831543582685e-24,0.9625671,Yes,104,11485,RPE1
MRPL20,C16orf74,MRPL20+ctrl,0.03395535884151,0.7138736,Yes,104,11485,RPE1
MRPL20,SNHG1,MRPL20+ctrl,0.5644144854322297,-0.18486786,No,104,11485,RPE1
MRPL20,CALCOCO2,MRPL20+ctrl,0.2906881981979116,-0.24249494,No,104,11485,RPE1
MRPL20,PHF10,MRPL20+ctrl,0.7877964565602185,-0.11114526,No,104,11485,RPE1
AP2M1,PHF10,AP2M1+ctrl,0.0459486375007806,-0.723891,Yes,202,11485,RPE1
AP2M1,CYP51A1,AP2M1+ctrl,5.488839480605875e-12,0.8542644,Yes,202,11485,RPE1
AP2M1,KCNQ1OT1,AP2M1+ctrl,0.0213926292810281,-0.735111,Yes,202,11485,RPE1
AP2M1,SHMT2,AP2M1+ctrl,0.1290956665209876,-0.16969049,No,202,11485,RPE1
AP2M1,TXNL4B,AP2M1+ctrl,0.9676643065642646,-0.12687612,No,202,11485,RPE1
AP2M1,POP1,AP2M1+ctrl,0.3528644864466195,-0.33781862,No,202,11485,RPE1
SMC1A,CDCA7,SMC1A+ctrl,0.0039736367989696,-2.8061137,Yes,88,11485,RPE1
SMC1A,PXK,SMC1A+ctrl,0.0276956528622436,-0.7839097,Yes,88,11485,RPE1
SMC1A,STN1,SMC1A+ctrl,0.0164335895913648,0.62468374,Yes,88,11485,RPE1
SMC1A,AP4M1,SMC1A+ctrl,0.561550614942204,0.080593824,No,88,11485,RPE1
SMC1A,FZD6,SMC1A+ctrl,0.4747493292128851,-0.32840228,No,88,11485,RPE1
SMC1A,SPACA9,SMC1A+ctrl,0.326854791627286,0.4969988,No,88,11485,RPE1
RTCB,MT1M,RTCB+ctrl,0.0084114157795204,0.84338593,Yes,61,11485,RPE1
RTCB,PRR11,RTCB+ctrl,0.0211922613762441,-0.56430876,Yes,61,11485,RPE1
RTCB,CCNB1,RTCB+ctrl,0.0002451393896542,-0.8401729,Yes,61,11485,RPE1
RTCB,SIRT7,RTCB+ctrl,0.6215047013209619,-0.18077064,No,61,11485,RPE1
RTCB,TOLLIP,RTCB+ctrl,0.6619672419297546,0.29322696,No,61,11485,RPE1
RTCB,RAPGEF2,RTCB+ctrl,0.7914249889168571,0.019004107,No,61,11485,RPE1
SRP68,G3BP1,SRP68+ctrl,3.198787887961768e-09,-1.3041977,Yes,53,11485,RPE1
SRP68,FJX1,SRP68+ctrl,0.0371452988457948,-1.3198512,Yes,53,11485,RPE1
SRP68,TROAP,SRP68+ctrl,0.0001090377004285,-3.0742042,Yes,53,11485,RPE1
SRP68,NFIX,SRP68+ctrl,0.1089667754035309,0.19325706,No,53,11485,RPE1
SRP68,TRAM2,SRP68+ctrl,0.9004965523559487,-0.027323663,No,53,11485,RPE1
SRP68,SLC30A1,SRP68+ctrl,0.7805131452025643,0.5314889,No,53,11485,RPE1
PTPMT1,KRT7,PTPMT1+ctrl,3.320144354006775e-10,-1.5158854,Yes,100,11485,RPE1
PTPMT1,ST7L,PTPMT1+ctrl,0.0349945891029739,0.8348477,Yes,100,11485,RPE1
PTPMT1,EVC,PTPMT1+ctrl,0.0164969283871719,0.5284618,Yes,100,11485,RPE1
PTPMT1,SNHG17,PTPMT1+ctrl,0.4444566070375606,-0.37228417,No,100,11485,RPE1
PTPMT1,AGAP3,PTPMT1+ctrl,0.650512194542263,-0.13437557,No,100,11485,RPE1
PTPMT1,FAM214A,PTPMT1+ctrl,0.3389980461741886,0.5583801,No,100,11485,RPE1
MEX3A,ITGA2,MEX3A+ctrl,0.0010654316493183,0.70678747,Yes,46,11485,RPE1
MEX3A,ESCO2,MEX3A+ctrl,0.003791636949082,-2.4269986,Yes,46,11485,RPE1
MEX3A,CKS1B,MEX3A+ctrl,0.0063451759707379,-0.508759,Yes,46,11485,RPE1
MEX3A,MDM4,MEX3A+ctrl,0.7272486872425121,-0.07095146,No,46,11485,RPE1
MEX3A,MCL1,MEX3A+ctrl,0.2236185016540198,0.2681594,No,46,11485,RPE1
MEX3A,ATXN1,MEX3A+ctrl,0.9674843193168964,0.1192534,No,46,11485,RPE1
QARS,ACAT2,QARS+ctrl,8.58149426757596e-09,-2.494564,Yes,78,11485,RPE1
QARS,E2F7,QARS+ctrl,0.0469651976975278,0.7557012,Yes,78,11485,RPE1
QARS,FABP5,QARS+ctrl,3.2753530319252866e-17,-0.7842213,Yes,78,11485,RPE1
QARS,CD9,QARS+ctrl,0.6294785331010893,-0.1145414,No,78,11485,RPE1
QARS,HMOX1,QARS+ctrl,0.3356420092788374,-0.37453222,No,78,11485,RPE1
QARS,FAM229B,QARS+ctrl,0.1566900245186488,-0.45499337,No,78,11485,RPE1
WAC,SOCS5,WAC+ctrl,0.0030805724640912,0.77462804,Yes,91,11485,RPE1
WAC,DOK1,WAC+ctrl,0.0406401907025921,0.6194179,Yes,91,11485,RPE1
WAC,ZFP36L1,WAC+ctrl,1.4477057730421196e-08,0.57286596,Yes,91,11485,RPE1
WAC,CSE1L,WAC+ctrl,0.0586796191718664,-0.24516833,No,91,11485,RPE1
WAC,ZNF24,WAC+ctrl,0.8878516313405759,-0.10227001,No,91,11485,RPE1
WAC,KCTD9,WAC+ctrl,0.5836377928649252,0.22874165,No,91,11485,RPE1
NUP85,AXL,NUP85+ctrl,2.6489664248557016e-13,-0.7280872,Yes,74,11485,RPE1
NUP85,DDX39A,NUP85+ctrl,6.280005828831279e-07,-1.1487734,Yes,74,11485,RPE1
NUP85,XRCC6,NUP85+ctrl,5.087035500070746e-12,-0.5419566,Yes,74,11485,RPE1
NUP85,CHFR,NUP85+ctrl,0.8211642137761921,-0.28273606,No,74,11485,RPE1
NUP85,DDX17,NUP85+ctrl,0.0007861129922981,-0.29429632,No,74,11485,RPE1
NUP85,MEG8,NUP85+ctrl,0.7504468986248518,0.09381437,No,74,11485,RPE1
XPO5,RASA2,XPO5+ctrl,0.0082035320983292,0.69077444,Yes,162,11485,RPE1
XPO5,PRRX1,XPO5+ctrl,0.0001570743284228,-1.0298715,Yes,162,11485,RPE1
XPO5,SNHG19,XPO5+ctrl,0.0001086287116447,-0.67653847,Yes,162,11485,RPE1
XPO5,AC093673.1,XPO5+ctrl,0.7836356913264484,-0.07234073,No,162,11485,RPE1
XPO5,ZFYVE27,XPO5+ctrl,0.8684810038801548,-0.020297527,No,162,11485,RPE1
XPO5,ARHGEF28,XPO5+ctrl,0.3717475863783744,-0.11802375,No,162,11485,RPE1
UPF2,DPP7,UPF2+ctrl,2.981560188086752e-07,0.95001775,Yes,104,11485,RPE1
UPF2,FBLIM1,UPF2+ctrl,1.722574544442007e-05,0.716329,Yes,104,11485,RPE1
UPF2,HS1BP3,UPF2+ctrl,0.0049566484311831,1.2917898,Yes,104,11485,RPE1
UPF2,LIF,UPF2+ctrl,0.3698245072869069,-0.34524524,No,104,11485,RPE1
UPF2,AFF4,UPF2+ctrl,0.6505424512324636,-0.04513234,No,104,11485,RPE1
UPF2,SPSB2,UPF2+ctrl,0.0555571968888354,1.0412042,No,104,11485,RPE1
RPA1,CIT,RPA1+ctrl,0.0012922695238424,-2.2353733,Yes,64,11485,RPE1
RPA1,HDHD5,RPA1+ctrl,0.0094880016077563,-1.3258412,Yes,64,11485,RPE1
RPA1,AC026124.1,RPA1+ctrl,0.0261115064723052,0.95728874,Yes,64,11485,RPE1
RPA1,GSPT2,RPA1+ctrl,0.7773455295422769,-0.04139042,No,64,11485,RPE1
RPA1,RBMXL1,RPA1+ctrl,0.7525476467600024,-0.64303756,No,64,11485,RPE1
RPA1,NTMT1,RPA1+ctrl,0.331306202176244,-0.09296033,No,64,11485,RPE1
CENPW,FAM207A,CENPW+ctrl,0.0006231752391816,-0.59170437,Yes,130,11485,RPE1
CENPW,CYP51A1,CENPW+ctrl,0.0017258711835039,-0.56990457,Yes,130,11485,RPE1
CENPW,MKI67,CENPW+ctrl,8.551331453498466e-07,-0.5650167,Yes,130,11485,RPE1
CENPW,SRGAP2B,CENPW+ctrl,0.7064533641125872,0.17143393,No,130,11485,RPE1
CENPW,CALCOCO2,CENPW+ctrl,0.5813221757990916,0.0826056,No,130,11485,RPE1
CENPW,MOXD1,CENPW+ctrl,0.9761929682765568,-0.035339117,No,130,11485,RPE1
NUDC,GXYLT1,NUDC+ctrl,0.041772341339579,-0.96978617,Yes,55,11485,RPE1
NUDC,TMEM107,NUDC+ctrl,0.0223776041890199,-1.0022739,Yes,55,11485,RPE1
NUDC,INCENP,NUDC+ctrl,0.0103830020581621,-23.84853,Yes,55,11485,RPE1
NUDC,TCEA2,NUDC+ctrl,0.7565552221080072,0.15105104,No,55,11485,RPE1
NUDC,SOD1,NUDC+ctrl,0.8365989979427947,0.026743948,No,55,11485,RPE1
NUDC,SLC38A2,NUDC+ctrl,0.6372527794697759,0.06192723,No,55,11485,RPE1
EHMT2,ESCO2,EHMT2+ctrl,0.0179775543970945,-0.5509969,Yes,171,11485,RPE1
EHMT2,DUSP12,EHMT2+ctrl,0.0030963271515327,-0.8730731,Yes,171,11485,RPE1
EHMT2,AC025159.1,EHMT2+ctrl,5.767165692569142e-05,1.573107,Yes,171,11485,RPE1
EHMT2,GBA2,EHMT2+ctrl,0.7227665708072696,-0.24651074,No,171,11485,RPE1
EHMT2,ATXN1,EHMT2+ctrl,0.3310490288876908,0.2216742,No,171,11485,RPE1
EHMT2,GPSM2,EHMT2+ctrl,0.2628578306316798,-0.40626,No,171,11485,RPE1
CCNK,VASN,CCNK+ctrl,0.0013656622934711,-0.66776204,Yes,273,11485,RPE1
CCNK,CD68,CCNK+ctrl,1.1731570743789009e-05,-0.84722126,Yes,273,11485,RPE1
CCNK,TOE1,CCNK+ctrl,0.0499777190280673,-0.55126953,Yes,273,11485,RPE1
CCNK,SLC25A10,CCNK+ctrl,0.484171699079938,-0.15013623,No,273,11485,RPE1
CCNK,DNTTIP2,CCNK+ctrl,0.614166246176864,0.026676357,No,273,11485,RPE1
CCNK,LRP8,CCNK+ctrl,0.8637762867802575,-0.00054097176,No,273,11485,RPE1
CLOCK,TRA2A,CLOCK+ctrl,2.583871855295115e-22,0.75903535,Yes,647,11485,RPE1
CLOCK,SMG5,CLOCK+ctrl,0.0003589444667361,-1.5279496,Yes,647,11485,RPE1
CLOCK,SFXN5,CLOCK+ctrl,0.0191223443939689,0.5171981,Yes,647,11485,RPE1
CLOCK,LGALS3BP,CLOCK+ctrl,0.7506314879865973,-0.18447852,No,647,11485,RPE1
CLOCK,RSRP1,CLOCK+ctrl,7.921352681546029e-06,0.4623531,No,647,11485,RPE1
CLOCK,RPS28,CLOCK+ctrl,3.079943214676333e-20,-0.05231309,No,647,11485,RPE1
FAM50A,TBCD,FAM50A+ctrl,0.0015541035469886,-1.2277436,Yes,116,11485,RPE1
FAM50A,TMEM222,FAM50A+ctrl,0.0167419085867391,0.7179551,Yes,116,11485,RPE1
FAM50A,SNX2,FAM50A+ctrl,0.0001007875599318,0.5227623,Yes,116,11485,RPE1
FAM50A,TRIP11,FAM50A+ctrl,5.92762266955243e-06,0.4393546,No,116,11485,RPE1
FAM50A,PLCG2,FAM50A+ctrl,0.8762702084988456,-0.08578682,No,116,11485,RPE1
FAM50A,HCFC1R1,FAM50A+ctrl,0.000888558957387,-0.4584813,No,116,11485,RPE1
NUB1,H2AFX,NUB1+ctrl,1.4696779299299548e-05,-0.5637375,Yes,144,11485,RPE1
NUB1,CCBE1,NUB1+ctrl,9.108710977977345e-06,-0.76399463,Yes,144,11485,RPE1
NUB1,C9orf40,NUB1+ctrl,0.003487948832722,-0.92140985,Yes,144,11485,RPE1
NUB1,METTL16,NUB1+ctrl,0.302970536397192,-0.23897457,No,144,11485,RPE1
NUB1,CDCP1,NUB1+ctrl,0.9244314618562806,-0.0018622875,No,144,11485,RPE1
NUB1,CD44,NUB1+ctrl,0.0346043006791845,0.07330668,No,144,11485,RPE1
DDB1,RNF213,DDB1+ctrl,0.0499275640081962,-0.7402866,Yes,74,11485,RPE1
DDB1,CTXN1,DDB1+ctrl,0.0426369956904988,-0.5032656,Yes,74,11485,RPE1
DDB1,KIF2C,DDB1+ctrl,0.0117434081234312,-0.86467624,Yes,74,11485,RPE1
DDB1,LINC00973,DDB1+ctrl,0.6255831422471303,-0.06826782,No,74,11485,RPE1
DDB1,SNHG32,DDB1+ctrl,0.0003091983856492,0.4470876,No,74,11485,RPE1
DDB1,GULP1,DDB1+ctrl,0.2485414058900583,-0.21667635,No,74,11485,RPE1
ANAPC1,MAD2L1,ANAPC1+ctrl,5.856364324289334e-06,-1.0072442,Yes,71,11485,RPE1
ANAPC1,H2AFZ,ANAPC1+ctrl,1.668166487807156e-12,-0.51768136,Yes,71,11485,RPE1
ANAPC1,TUBA1C,ANAPC1+ctrl,1.8783312456844667e-13,-0.57031894,Yes,71,11485,RPE1
ANAPC1,FKBP11,ANAPC1+ctrl,0.0694671610368428,0.41486156,No,71,11485,RPE1
ANAPC1,ZNF33A,ANAPC1+ctrl,0.9577819469128884,-0.15632951,No,71,11485,RPE1
ANAPC1,PRPS1,ANAPC1+ctrl,0.4275356985218386,0.25229907,No,71,11485,RPE1
SYS1,ZKSCAN1,SYS1+ctrl,0.0045866103134859,0.56134593,Yes,68,11485,RPE1
SYS1,G0S2,SYS1+ctrl,0.0151832016740453,-2.0124989,Yes,68,11485,RPE1
SYS1,HIST1H1E,SYS1+ctrl,7.395789055959561e-06,-1.1490254,Yes,68,11485,RPE1
SYS1,TRIM44,SYS1+ctrl,0.0249345461454895,-0.36101943,No,68,11485,RPE1
SYS1,ZMYND11,SYS1+ctrl,0.4514629370324872,0.18270409,No,68,11485,RPE1
SYS1,ELOVL5,SYS1+ctrl,0.8570786754766031,-0.046882153,No,68,11485,RPE1
MON1A,EMP3,MON1A+ctrl,4.782077906153645e-69,-1.5859778,Yes,172,11485,RPE1
MON1A,PLAT,MON1A+ctrl,7.816257938257719e-07,-0.71137625,Yes,172,11485,RPE1
MON1A,GULP1,MON1A+ctrl,0.0003779336411448,-0.5585859,Yes,172,11485,RPE1
MON1A,AUXG01000058.1,MON1A+ctrl,0.3772949697040518,-0.64397645,No,172,11485,RPE1
MON1A,TRIM7,MON1A+ctrl,0.8263460138362696,0.030739784,No,172,11485,RPE1
MON1A,GOLGA4,MON1A+ctrl,0.0286179242302342,-0.06252828,No,172,11485,RPE1
ARPC4,ATP6AP2,ARPC4+ctrl,0.0024943703019121,0.5995663,Yes,70,11485,RPE1
ARPC4,EVI5,ARPC4+ctrl,0.0012041315426133,0.5480349,Yes,70,11485,RPE1
ARPC4,PPME1,ARPC4+ctrl,0.0166028159735507,-0.6571386,Yes,70,11485,RPE1
ARPC4,KLF5,ARPC4+ctrl,0.7974396159699457,-0.022821426,No,70,11485,RPE1
ARPC4,TPRN,ARPC4+ctrl,0.6155135308184065,-0.13023996,No,70,11485,RPE1
ARPC4,PRDM8,ARPC4+ctrl,0.6165250155049997,0.6983342,No,70,11485,RPE1
HNRNPA1,PPIC,HNRNPA1+ctrl,0.0032615506311485,-1.0020735,Yes,133,11485,RPE1
HNRNPA1,RSRC2,HNRNPA1+ctrl,1.5272501139072018e-05,-0.6281005,Yes,133,11485,RPE1
HNRNPA1,CREB1,HNRNPA1+ctrl,0.0108387847798641,-0.69061375,Yes,133,11485,RPE1
HNRNPA1,PANK3,HNRNPA1+ctrl,0.2686352449950204,0.25004673,No,133,11485,RPE1
HNRNPA1,PPP1R15A,HNRNPA1+ctrl,0.966016346890856,-0.009303868,No,133,11485,RPE1
HNRNPA1,GFPT1,HNRNPA1+ctrl,0.8482699443079567,0.059535146,No,133,11485,RPE1
INTS8,CMC2,INTS8+ctrl,1.7428872288406838e-07,-0.75886875,Yes,148,11485,RPE1
INTS8,MTHFD1,INTS8+ctrl,1.108466302956417e-12,-1.2248795,Yes,148,11485,RPE1
INTS8,TCEAL1,INTS8+ctrl,0.000212589259126,0.9192252,Yes,148,11485,RPE1
INTS8,PTPN2,INTS8+ctrl,0.3669783276398352,0.22009993,No,148,11485,RPE1
INTS8,SERPINB8,INTS8+ctrl,0.4752603521687899,-0.13567662,No,148,11485,RPE1
INTS8,PHF11,INTS8+ctrl,0.4041012739155254,0.41697073,No,148,11485,RPE1
SCFD1,SARS,SCFD1+ctrl,8.340938948388814e-07,0.76475745,Yes,62,11485,RPE1
SCFD1,DANCR,SCFD1+ctrl,7.743020380135484e-13,-1.3157127,Yes,62,11485,RPE1
SCFD1,DNAJB9,SCFD1+ctrl,5.89605936275935e-12,3.4247022,Yes,62,11485,RPE1
SCFD1,NUBP1,SCFD1+ctrl,0.5076002150892411,-0.2953248,No,62,11485,RPE1
SCFD1,MGRN1,SCFD1+ctrl,0.9322937867106132,0.14387417,No,62,11485,RPE1
SCFD1,LYRM1,SCFD1+ctrl,0.8472644470995899,0.14538479,No,62,11485,RPE1
CENPP,UBE2C,CENPP+ctrl,0.0096845511372513,-1.1385684,Yes,27,11485,RPE1
CENPP,TRIM22,CENPP+ctrl,0.0045415382085704,1.7904407,Yes,27,11485,RPE1
CENPP,NETO2,CENPP+ctrl,0.0059810079869344,-0.73713726,Yes,27,11485,RPE1
CENPP,PGRMC2,CENPP+ctrl,0.0750978546984944,0.38144934,No,27,11485,RPE1
CENPP,RBAK,CENPP+ctrl,0.6922932648092905,-1.2220562,No,27,11485,RPE1
CENPP,ARL5B,CENPP+ctrl,0.3183493722325247,0.91485953,No,27,11485,RPE1
THAP1,DARS2,THAP1+ctrl,0.0095983574037362,-1.5935736,Yes,150,11485,RPE1
THAP1,KIF11,THAP1+ctrl,9.845922219861745e-22,-2.284381,Yes,150,11485,RPE1
THAP1,HELLS,THAP1+ctrl,6.295698058972643e-28,-2.2043095,Yes,150,11485,RPE1
THAP1,DGKH,THAP1+ctrl,0.1552608621240787,0.34753788,No,150,11485,RPE1
THAP1,BAX,THAP1+ctrl,0.079907105564403,0.11386916,No,150,11485,RPE1
THAP1,RBM22,THAP1+ctrl,0.8051790471234153,-0.10630369,No,150,11485,RPE1
KPNB1,NT5C2,KPNB1+ctrl,1.5964860406335004e-06,0.833598,Yes,177,11485,RPE1
KPNB1,PODXL2,KPNB1+ctrl,0.0009079866591148,0.8597822,Yes,177,11485,RPE1
KPNB1,FANCA,KPNB1+ctrl,0.0017615465070188,-1.5898829,Yes,177,11485,RPE1
KPNB1,GAS6,KPNB1+ctrl,0.7283119243255108,0.019071251,No,177,11485,RPE1
KPNB1,TPD52L1,KPNB1+ctrl,0.1624976008725386,-0.31823134,No,177,11485,RPE1
KPNB1,CBLL1,KPNB1+ctrl,0.2404237283779273,0.3564856,No,177,11485,RPE1
PHAX,C12orf76,PHAX+ctrl,0.0230130802863139,1.0372722,Yes,108,11485,RPE1
PHAX,SVIL,PHAX+ctrl,0.0031419553156028,-0.62605643,Yes,108,11485,RPE1
PHAX,SLFN12,PHAX+ctrl,0.0003123196495308,1.4798164,Yes,108,11485,RPE1
PHAX,VAT1,PHAX+ctrl,0.6173813683343565,-0.15824938,No,108,11485,RPE1
PHAX,PIR,PHAX+ctrl,0.1152933174986862,-1.310257,No,108,11485,RPE1
PHAX,FUT11,PHAX+ctrl,0.0919246194246306,-0.558481,No,108,11485,RPE1
NMT1,ZNRD1,NMT1+ctrl,0.0225957609841048,0.6906942,Yes,70,11485,RPE1
NMT1,HERPUD1,NMT1+ctrl,0.0167621744433767,0.6643965,Yes,70,11485,RPE1
NMT1,DYRK4,NMT1+ctrl,0.0018725253103071,0.7238279,Yes,70,11485,RPE1
NMT1,SRPX,NMT1+ctrl,0.9318495060816024,0.0027916431,No,70,11485,RPE1
NMT1,PALLD,NMT1+ctrl,0.0033113965082094,-0.39277387,No,70,11485,RPE1
NMT1,ORAI1,NMT1+ctrl,0.7585596366313465,0.15054464,No,70,11485,RPE1
PDCD5,CENPK,PDCD5+ctrl,0.0058795153617599,-0.5521244,Yes,135,11485,RPE1
PDCD5,MXD4,PDCD5+ctrl,1.6299437077722589e-06,0.6904922,Yes,135,11485,RPE1
PDCD5,SMPD1,PDCD5+ctrl,0.014285834971359,0.67012405,Yes,135,11485,RPE1
PDCD5,UBP1,PDCD5+ctrl,0.0903131619475748,-0.47657752,No,135,11485,RPE1
PDCD5,POR,PDCD5+ctrl,0.7758822325554448,0.18048286,No,135,11485,RPE1
PDCD5,USP3,PDCD5+ctrl,0.7808300436060893,-0.054885864,No,135,11485,RPE1
GTF3C4,RMI2,GTF3C4+ctrl,0.0021572349310263,-0.5515795,Yes,889,11485,RPE1
GTF3C4,CLSPN,GTF3C4+ctrl,5.427598915913289e-20,-0.58228385,Yes,889,11485,RPE1
GTF3C4,SLC1A5,GTF3C4+ctrl,1.4711161140979763e-10,-0.53133285,Yes,889,11485,RPE1
GTF3C4,CDK17,GTF3C4+ctrl,0.0024887717657288,0.27581382,No,889,11485,RPE1
GTF3C4,GBP1,GTF3C4+ctrl,0.4879986147461103,0.08276582,No,889,11485,RPE1
GTF3C4,OSTM1,GTF3C4+ctrl,0.0567945824350319,0.16534746,No,889,11485,RPE1
URB1,CENPK,URB1+ctrl,0.0009166660314006,-2.5655837,Yes,27,11485,RPE1
URB1,PSIP1,URB1+ctrl,8.874396425817189e-08,-1.5428519,Yes,27,11485,RPE1
URB1,EAPP,URB1+ctrl,0.0100709080187353,0.8747926,Yes,27,11485,RPE1
URB1,TMEM38B,URB1+ctrl,0.2650880870005259,-2.3373203,No,27,11485,RPE1
URB1,ARID1B,URB1+ctrl,0.1709934576172982,-0.65568376,No,27,11485,RPE1
URB1,SQLE,URB1+ctrl,0.9127465756887632,-0.23578238,No,27,11485,RPE1
UBR5,KLHL9,UBR5+ctrl,0.037542799948761,-0.73152876,Yes,102,11485,RPE1
UBR5,PDLIM2,UBR5+ctrl,1.234575415744131e-09,-0.91755474,Yes,102,11485,RPE1
